,dates,opens,highs,lows,closes,PCT_RETURN,LOG_RETURNS,CUM_LOG_RETURNS,Base Volume BTC,Quote Volume USD,Trendline,SmoothPrice,HULL_55,HULL_180,HULL_55_TREND,HULL_180_TREND,SMA_20,SMA_50,SMA_100,SMA_200,SMA_Short_Term_Trend,SMA_Long_Term_Trend,SMA_Trend_Strength,EMA_20,EMA_50,EMA_100,EMA_200,EMA_Short_Term_Trend,EMA_Long_Term_Trend,EMA_Trend_Strength
916,2023-04-10 00:00:00+00:00,28342.28,29794.47,28162.49,29660.41,4.655518385208124,0.04550399333598602,1.0287082469121098,15752.30418782,"467,219,800.66",28301.146971593196,28751.416999999998,29539.319998041636,27554.628990858768,Bull,Bull,28035.352000000003,25511.772999999997,23414.3774,20785.65215,Bull,Bull,Weak,27765.477817532137,26012.370811170218,24078.070088043936,23221.299732738687,Bull,Bull,Weak
917,2023-04-11 00:00:00+00:00,29657.7,30584.58,29612.3,30227.19,1.910897388134547,0.018928690506357485,1.0476369374184673,18637.22157812,"563,350,837.71",28369.69660735329,29453.077999999998,29636.632730132962,27686.906657028612,Bull,Bull,28180.453999999998,25619.4174,23550.5335,20840.358050000003,Bull,Bull,Weak,27999.92659681479,26177.657838183153,24199.83483877574,23291.01008365671,Bull,Bull,Weak
918,2023-04-12 00:00:00+00:00,30227.18,30517.0,29675.0,29912.2,-1.0420750324459438,-0.010475426519474295,1.037161510898993,14961.08403219,"447,518,937.79",28476.262130961535,29799.218,29742.621257386792,27821.135150735787,Bull,Bull,28258.417000000005,25728.5728,23682.986,20895.30305,Bull,Bull,Weak,28182.047873308617,26324.110471979893,24312.95098058216,23356.892570386495,Bull,Bull,Weak
919,2023-04-13 00:00:00+00:00,29912.2,30627.05,29878.08,30406.78,1.6534390649968866,0.01639918592908042,1.0535606968280735,12505.27274115,"380,245,077.08",28663.922474982166,30147.850999999995,29865.68400381365,27959.005420977,Bull,Bull,28404.294,25853.0196,23820.359099999998,20953.2939,Bull,Bull,Weak,28393.9271234697,26484.215159353233,24433.620862154792,23427.040704014493,Bull,Bull,Weak
920,2023-04-14 00:00:00+00:00,30410.03,31050.0,30000.0,30492.92,0.2832920815686535,0.0028289156579260487,1.0563896124859995,19793.55777592,"603,563,373.78",28919.126335999525,30324.360999999997,30002.793168805398,28100.311528867664,Bull,Bull,28554.531,25984.0116,23956.8441,21009.6185,Bull,Bull,Weak,28593.831206948777,26641.419270751143,24553.60698369628,23497.347960690968,Bull,Bull,Weak
921,2023-04-15 00:00:00+00:00,30492.91,30622.38,30231.76,30324.11,-0.5536039185489505,-0.005551419841964605,1.0508381926440349,5486.7222394,"166,379,968.73",29186.784348579695,30350.096,30141.655329468154,28243.67198960174,Bull,Bull,28671.0915,26126.756199999996,24091.8283,21065.8512,Bull,Bull,Weak,28758.619663429847,26785.83851503541,24667.87437015774,23565.275941181604,Bull,Bull,Weak
922,2023-04-16 00:00:00+00:00,30325.07,30572.1,30148.28,30326.09,0.006529457913195813,6.52924475337135e-05,1.0509034850915686,6230.24911461,"188,939,095.37",29468.300650487297,30366.931000000004,30276.26191876246,28388.455159934852,Bull,Bull,28830.252499999995,26270.0838,24225.6086,21120.421299999998,Bull,Bull,Weak,28907.902552627005,26924.671906602653,24779.918244016004,23632.547722861393,Bull,Bull,Weak
923,2023-04-17 00:00:00+00:00,30321.41,30340.21,29251.71,29449.91,-2.889195408969636,-0.029317544059027534,1.0215859410325412,13418.0380446,"395,160,012.79",29723.792046390183,29991.905,30377.48473722772,28529.774539504255,Bull,Bull,28939.040499999996,26387.9454,24350.684000000005,21169.693,Bull,Bull,Weak,28959.52230951967,27023.700851441765,24872.393328292914,23690.431924623965,Bull,Bull,Weak
924,2023-04-18 00:00:00+00:00,29449.91,30500.0,29103.89,30393.4,3.2037109790827856,0.031534625512497465,1.0531205665450387,12649.52217446,"384,461,987.26",29969.98084175589,30089.962,30474.645402365488,28671.786238782282,Bull,Bull,29040.733500000002,26526.023,24483.3662,21224.52945,Bull,Bull,Weak,29096.082089565414,27155.845916091108,24981.720193079193,23757.12812437895,Bull,Bull,Weak
925,2023-04-19 00:00:00+00:00,30394.5,30430.72,28595.28,28809.72,-5.210604933965923,-0.05351264937667236,0.9996079171683664,20951.87851572,"603,617,753.51",30131.593497480648,29564.499000000003,30525.08039170618,28806.31695277192,Bull,Bull,29079.4455,26639.311,24599.6836,21272.0017,Bull,Bull,Weak,29068.809509606803,27220.70372330322,25057.522169453863,23807.40267040503,Bull,Bull,Weak
